"Project_category","Species","SampleID","Project","Model","Groups","Drug","Drug_batch","Dosage","Dosage_unit","Gender","Birth_date","Arrival_date","Arrival_age_week","Collection_date","Age_week","Strain","Cage_num","Source","Feed_site","Batch1","Comment","Time_Point","Subject_add_X","Bacteria_16s","X16s_lab","Metagenome","Metagenome_lab","Metabolism","Metabolism_lab","Immunity","Path"
"tumor","mice","E2673_D","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/8/6",11,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","time4","E2673_D","","","","","","",NA,NA
"tumor","mice","E2739_D","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/8/6",11,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","time4","E2739_D","","","","","","",NA,NA
"tumor","mice","E2677_D","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/8/6",11,"BALB/c","5","Lingchang","Pengli","20200828-16s","给药第3次","time4","E2677_D","","","","","","",NA,NA
"tumor","mice","E2766_D","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/8/6",11,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time4","E2766_D","","","","","","",NA,NA
"tumor","mice","E2720_D","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/8/6",11,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time4","E2720_D","","","","","","",NA,NA
"tumor","mice","E2662_D","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/8/6",11,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time4","E2662_D","","","","","","",NA,NA
"tumor","mice","E2690_D","ONC-2020-026","CT26","ADU-S100/GV009NA/2019025/30ug/mpk","ADU-S100/GV009","CAR-41-01/GV009201902","5月30日","ug/mpk","Female","","2020/6/24",5,"2020/8/6",11,"BALB/c","6","Lingchang","Pengli","20200828-16s","给药第3次","time4","E2690_D","","","","","","",NA,NA
"tumor","mice","E2356_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/22",NA,"C57BL/6","","Lingchang","Pengli","20200812-16s","流式时间点T2，瘤子摘除术前3天，肿瘤体积100mm3，动物已牺牲","","E2356_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2369_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/22",NA,"C57BL/6","","Lingchang","Pengli","20200812-16s","流式时间点T2，瘤子摘除术前3天，肿瘤体积100mm3，动物已牺牲","","E2369_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2423_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/22",NA,"C57BL/6","","Lingchang","Pengli","20200812-16s","流式时间点T2，瘤子摘除术前3天，肿瘤体积100mm3，动物已牺牲","","E2423_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2425_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/22",NA,"C57BL/6","","Lingchang","Pengli","20200812-16s","流式时间点T2，瘤子摘除术前3天，肿瘤体积100mm3，动物已牺牲","","E2425_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2518_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/22",NA,"C57BL/6","","Lingchang","Pengli","20200812-16s","流式时间点T2，瘤子摘除术前3天，肿瘤体积100mm3，动物已牺牲","","E2518_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2535_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/22",NA,"C57BL/6","","Lingchang","Pengli","20200812-16s","流式时间点T2，瘤子摘除术前3天，肿瘤体积100mm3，动物已牺牲","","E2535_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2470_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/25",NA,"C57BL/6","22","Lingchang","Pengli","20200812-16s","流式时间点T3，瘤子摘除术前一天，动物已牺牲","","E2470_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2393_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/25",NA,"C57BL/6","22","Lingchang","Pengli","20200812-16s","流式时间点T3，瘤子摘除术前一天，动物已牺牲","","E2393_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2313_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/25",NA,"C57BL/6","22","Lingchang","Pengli","20200812-16s","流式时间点T3，瘤子摘除术前一天，动物已牺牲","","E2313_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2541_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/25",NA,"C57BL/6","22","Lingchang","Pengli","20200812-16s","流式时间点T3，瘤子摘除术前一天，动物已牺牲","","E2541_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2542_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/25",NA,"C57BL/6","22","Lingchang","Pengli","20200812-16s","流式时间点T3，瘤子摘除术前一天，动物已牺牲","","E2542_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2489_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/25",NA,"C57BL/6","22","Lingchang","Pengli","20200812-16s","流式时间点T3，瘤子摘除术前一天，动物已牺牲","","E2489_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2363_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/26",NA,"C57BL/6","23","Lingchang","Pengli","20200812-16s","流式时间点T4，瘤子摘除术当天，动物已牺牲","","E2363_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2457_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/26",NA,"C57BL/6","23","Lingchang","Pengli","20200812-16s","流式时间点T4，瘤子摘除术当天，动物已牺牲","","E2457_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2487_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/26",NA,"C57BL/6","23","Lingchang","Pengli","20200812-16s","流式时间点T4，瘤子摘除术当天，动物已牺牲","","E2487_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2452_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/26",NA,"C57BL/6","23","Lingchang","Pengli","20200812-16s","流式时间点T4，瘤子摘除术当天，动物已牺牲","","E2452_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2507_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/26",NA,"C57BL/6","23","Lingchang","Pengli","20200812-16s","流式时间点T4，瘤子摘除术当天，动物已牺牲","","E2507_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2354_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/26",NA,"C57BL/6","23","Lingchang","Pengli","20200812-16s","流式时间点T4，瘤子摘除术当天，动物已牺牲","","E2354_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2400_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/29",NA,"C57BL/6","24","Lingchang","Pengli","20200812-16s","流式时间点T5，瘤子摘除术后3天，动物已牺牲","","E2400_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2389_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/29",NA,"C57BL/6","24","Lingchang","Pengli","20200812-16s","流式时间点T5，瘤子摘除术后3天，动物已牺牲","","E2389_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2458_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/29",NA,"C57BL/6","24","Lingchang","Pengli","20200812-16s","流式时间点T5，瘤子摘除术后3天，动物已牺牲","","E2458_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2451_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/29",NA,"C57BL/6","24","Lingchang","Pengli","20200812-16s","流式时间点T5，瘤子摘除术后3天，动物已牺牲","","E2451_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2408_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/29",NA,"C57BL/6","24","Lingchang","Pengli","20200812-16s","流式时间点T5，瘤子摘除术后3天，动物已牺牲","","E2408_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2522_A","ONC-2020-022","Panc02","","","","","","Male","","",5,"2020/6/29",NA,"C57BL/6","24","Lingchang","Pengli","20200812-16s","流式时间点T5，瘤子摘除术后3天，动物已牺牲","","E2522_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2338_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","1","Lingchang","Pengli","20200812-16s","","time1","E2338_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2390_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","1","Lingchang","Pengli","20200812-16s","","time1","E2390_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2474_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","1","Lingchang","Pengli","20200812-16s","","time1","E2474_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2376_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","1","Lingchang","Pengli","20200812-16s","","time1","E2376_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2506_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","1","Lingchang","Pengli","20200812-16s","","time1","E2506_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2461_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","2","Lingchang","Pengli","20200812-16s","","time1","E2461_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2416_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","2","Lingchang","Pengli","20200812-16s","","time1","E2416_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2383_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","2","Lingchang","Pengli","20200812-16s","","time1","E2383_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2536_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","2","Lingchang","Pengli","20200812-16s","","time1","E2536_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2397_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","2","Lingchang","Pengli","20200812-16s","","time1","E2397_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2449_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","3","Lingchang","Pengli","20200812-16s","","time1","E2449_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2502_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","3","Lingchang","Pengli","20200812-16s","","time1","E2502_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2312_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","3","Lingchang","Pengli","20200812-16s","","time1","E2312_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2305_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","3","Lingchang","Pengli","20200812-16s","","time1","E2305_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2484_A","ONC-2020-022","Panc02","Vehicle","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","3","Lingchang","Pengli","20200812-16s","","time1","E2484_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2524_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","4","Lingchang","Pengli","20200812-16s","","time1","E2524_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2520_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","4","Lingchang","Pengli","20200812-16s","","time1","E2520_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2365_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","4","Lingchang","Pengli","20200812-16s","","time1","E2365_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2511_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","4","Lingchang","Pengli","20200812-16s","","time1","E2511_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2364_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","4","Lingchang","Pengli","20200812-16s","","time1","E2364_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2387_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","5","Lingchang","Pengli","20200812-16s","","time1","E2387_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2330_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","5","Lingchang","Pengli","20200812-16s","","time1","E2330_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2534_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","5","Lingchang","Pengli","20200812-16s","","time1","E2534_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2362_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","5","Lingchang","Pengli","20200812-16s","","time1","E2362_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2517_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","5","Lingchang","Pengli","20200812-16s","","time1","E2517_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2318_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","6","Lingchang","Pengli","20200812-16s","","time1","E2318_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2339_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","6","Lingchang","Pengli","20200812-16s","","time1","E2339_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2334_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","6","Lingchang","Pengli","20200812-16s","","time1","E2334_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2445_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","6","Lingchang","Pengli","20200812-16s","","time1","E2445_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2319_A","ONC-2020-022","Panc02","GV00920190230mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","6","Lingchang","Pengli","20200812-16s","","time1","E2319_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2431_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","7","Lingchang","Pengli","20200812-16s","","time1","E2431_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2373_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","7","Lingchang","Pengli","20200812-16s","","time1","E2373_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2366_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","7","Lingchang","Pengli","20200812-16s","","time1","E2366_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2321_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","7","Lingchang","Pengli","20200812-16s","","time1","E2321_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2355_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","7","Lingchang","Pengli","20200812-16s","","time1","E2355_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2372_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","8","Lingchang","Pengli","20200812-16s","","time1","E2372_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2357_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","8","Lingchang","Pengli","20200812-16s","","time1","E2357_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2428_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","8","Lingchang","Pengli","20200812-16s","","time1","E2428_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2516_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","8","Lingchang","Pengli","20200812-16s","","time1","E2516_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2412_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","8","Lingchang","Pengli","20200812-16s","","time1","E2412_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2472_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","9","Lingchang","Pengli","20200812-16s","","time1","E2472_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2508_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","9","Lingchang","Pengli","20200812-16s","","time1","E2508_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2301_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","9","Lingchang","Pengli","20200812-16s","","time1","E2301_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2370_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","9","Lingchang","Pengli","20200812-16s","","time1","E2370_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2344_A","ONC-2020-022","Panc02","GV00920190260mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","9","Lingchang","Pengli","20200812-16s","","time1","E2344_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2308_A","ONC-2020-022","Panc02","GV00920190530mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","10","Lingchang","Pengli","20200812-16s","","time1","E2308_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2453_A","ONC-2020-022","Panc02","GV00920190530mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","10","Lingchang","Pengli","20200812-16s","","time1","E2453_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2480_A","ONC-2020-022","Panc02","GV00920190530mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","10","Lingchang","Pengli","20200812-16s","","time1","E2480_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2327_A","ONC-2020-022","Panc02","GV00920190530mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","10","Lingchang","Pengli","20200812-16s","","time1","E2327_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2486_A","ONC-2020-022","Panc02","GV00920190530mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","10","Lingchang","Pengli","20200812-16s","","time1","E2486_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2332_A","ONC-2020-022","Panc02","GV00920190530mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","11","Lingchang","Pengli","20200812-16s","","time1","E2332_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2320_A","ONC-2020-022","Panc02","GV00920190530mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","11","Lingchang","Pengli","20200812-16s","","time1","E2320_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2398_A","ONC-2020-022","Panc02","GV00920190530mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","11","Lingchang","Pengli","20200812-16s","","time1","E2398_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2333_A","ONC-2020-022","Panc02","GV00920190530mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","11","Lingchang","Pengli","20200812-16s","","time1","E2333_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2447_A","ONC-2020-022","Panc02","GV00920190530mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","11","Lingchang","Pengli","20200812-16s","","time1","E2447_A","y","Fengyuan","","","","",NA,NA
"tumor","mice","E2385_A","ONC-2020-022","Panc02","GV00920190530mpk","Vehicle","","0","","Male","","",5,"2020/6/25",NA,"C57BL/6","12","Lingchang","Pengli","20200812-16s","","time1","E2385_A","y","Fengyuan","","","","",NA,NA
