"Project_category","Species","SampleID","sampleID_origin","Other_ID","Project","Model","Groups","Category","Pre_or_Post","Time","Drug","Drug_batch","Dosage","Dosage_unit","Gender","Birth_date","Arrival_date","Arrival_age_week","Collection_date","Age_week","Strain","Cage_num","Source","Feed_site","Batch1","Comment","Bacteria_16s","X16s_lab","Metagenome","Metagenome_lab","Metabolism","Metabolism_lab","Immunity","Path"
"GV009","mouse","E2683_A","E2683_A","E2683_A","ONC-2020-036","CT26","GV00920190260mpk","GV009201902","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200919-16S","接种前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2749_A","E2749_A","E2749_A","ONC-2020-036","CT26","GV00920190260mpk","GV009201902","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200919-16S","接种前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2705_A","E2705_A","E2705_A","ONC-2020-036","CT26","GV00920190260mpk","GV009201902","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200919-16S","接种前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2695_A","E2695_A","E2695_A","ONC-2020-036","CT26","GV00920190260mpk","GV009201902","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/7/22",9,"BALB/c","4","Lingchang","Pengli","20200919-16S","接种前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2773_B","E2773_B","E2773_B","ONC-2020-036","CT26","Vehicle","Vehicle","post","D40","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","1","Lingchang","Pengli","20200919-16S","接种前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2763_B","E2763_B","E2763_B","ONC-2020-036","CT26","Vehicle","Vehicle","post","D40","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","1","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2753_B","E2753_B","E2753_B","ONC-2020-036","CT26","Vehicle","Vehicle","post","D40","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","1","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2715_B","E2715_B","E2715_B","ONC-2020-036","CT26","Vehicle","Vehicle","post","D40","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","1","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2759_B","E2759_B","E2759_B","ONC-2020-036","CT26","Vehicle","Vehicle","post","D40","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","2","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2678_B","E2678_B","E2678_B","ONC-2020-036","CT26","Vehicle","Vehicle","post","D40","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","2","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2668_B","E2668_B","E2668_B","ONC-2020-036","CT26","Vehicle","Vehicle","post","D40","Vehicle",NA,"0","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","2","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2745_B","E2745_B","E2745_B","ONC-2020-036","CT26","GV00920190260mpk","GV009201902","post","D40","GV009","GV009201902","60","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","3","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2666_B","E2666_B","E2666_B","ONC-2020-036","CT26","GV00920190260mpk","GV009201902","post","D40","GV009","GV009201902","60","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","3","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2772_B","E2772_B","E2772_B","ONC-2020-036","CT26","GV00920190260mpk","GV009201902","post","D40","GV009","GV009201902","60","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","3","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2703_B","E2703_B","E2703_B","ONC-2020-036","CT26","GV00920190260mpk","GV009201902","post","D40","GV009","GV009201902","60","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","3","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2683_B","E2683_B","E2683_B","ONC-2020-036","CT26","GV00920190260mpk","GV009201902","post","D40","GV009","GV009201902","60","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","4","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2705_B","E2705_B","E2705_B","ONC-2020-036","CT26","GV00920190260mpk","GV009201902","post","D40","GV009","GV009201902","60","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","4","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E2695_B","E2695_B","E2695_B","ONC-2020-036","CT26","GV00920190260mpk","GV009201902","post","D40","GV009","GV009201902","60","mpk","Female",NA,"2020/6/24",5,"2020/9/1",15,"BALB/c","4","Lingchang","Pengli","20200919-16S","结束前,术前瘤285mm3","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3201_A","E3201_A","E3201_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3202_A","E3202_A","E3202_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3203_A","E3203_A","E3203_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3204_A","E3204_A","E3204_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3205_A","E3205_A","E3205_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3241_A","E3241_A","E3241_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3242_A","E3242_A","E3242_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3243_A","E3243_A","E3243_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3244_A","E3244_A","E3244_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3245_A","E3245_A","E3245_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3251_A","E3251_A","E3251_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3252_A","E3252_A","E3252_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3253_A","E3253_A","E3253_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3254_A","E3254_A","E3254_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3255_A","E3255_A","E3255_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3256_A","E3256_A","E3256_A","ONC-2020-038","SP20","","Vehicle","pre","D-1","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/18",7,"BALB/c",NA,"Lingchang","Pengli","20200929-16S","接种前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3211_B","E3211_B","E3211_B","ONC-2020-038","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","1","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3212_B","E3212_B","E3212_B","ONC-2020-038","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","1","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3213_B","E3213_B","E3213_B","ONC-2020-038","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","1","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3214_B","E3214_B","E3214_B","ONC-2020-038","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","1","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3215_B","E3215_B","E3215_B","ONC-2020-038","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","1","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3221_B","E3221_B","E3221_B","ONC-2020-038","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","1","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3226_B","E3226_B","E3226_B","ONC-2020-038","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","2","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3227_B","E3227_B","E3227_B","ONC-2020-038","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","2","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3228_B","E3228_B","E3228_B","ONC-2020-038","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","2","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3229_B","E3229_B","E3229_B","ONC-2020-038","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","2","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3230_B","E3230_B","E3230_B","ONC-2020-038","SP20","Vehicle","Vehicle","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","2","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3216_B","E3216_B","E3216_B","ONC-2020-038","SP20","GV00920190630mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","3","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3217_B","E3217_B","E3217_B","ONC-2020-038","SP20","GV00920190630mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","3","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3218_B","E3218_B","E3218_B","ONC-2020-038","SP20","GV00920190630mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","3","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3219_B","E3219_B","E3219_B","ONC-2020-038","SP20","GV00920190630mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","3","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3220_B","E3220_B","E3220_B","ONC-2020-038","SP20","GV00920190630mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","3","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3246_B","E3246_B","E3246_B","ONC-2020-038","SP20","GV00920190630mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","4","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3247_B","E3247_B","E3247_B","ONC-2020-038","SP20","GV00920190630mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","4","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3248_B","E3248_B","E3248_B","ONC-2020-038","SP20","GV00920190630mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","4","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3249_B","E3249_B","E3249_B","ONC-2020-038","SP20","GV00920190630mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","4","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3250_B","E3250_B","E3250_B","ONC-2020-038","SP20","GV00920190630mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","4","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3224_B","E3224_B","E3224_B","ONC-2020-038","SP20","GV00920190630mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","4","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3206_B","E3206_B","E3206_B","ONC-2020-038","SP20","GV00920190660mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","5","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3207_B","E3207_B","E3207_B","ONC-2020-038","SP20","GV00920190660mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","5","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3208_B","E3208_B","E3208_B","ONC-2020-038","SP20","GV00920190660mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","5","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3209_B","E3209_B","E3209_B","ONC-2020-038","SP20","GV00920190660mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","5","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3210_B","E3210_B","E3210_B","ONC-2020-038","SP20","GV00920190660mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","5","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3231_B","E3231_B","E3231_B","ONC-2020-038","SP20","GV00920190660mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","6","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3232_B","E3232_B","E3232_B","ONC-2020-038","SP20","GV00920190660mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","6","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3233_B","E3233_B","E3233_B","ONC-2020-038","SP20","GV00920190660mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","6","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3234_B","E3234_B","E3234_B","ONC-2020-038","SP20","GV00920190660mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","6","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3235_B","E3235_B","E3235_B","ONC-2020-038","SP20","GV00920190660mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","6","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3225_B","E3225_B","E3225_B","ONC-2020-038","SP20","GV00920190660mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","6","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3236_B","E3236_B","E3236_B","ONC-2020-038","SP20","GV009201906120mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","7","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3237_B","E3237_B","E3237_B","ONC-2020-038","SP20","GV009201906120mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","7","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3238_B","E3238_B","E3238_B","ONC-2020-038","SP20","GV009201906120mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","7","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3239_B","E3239_B","E3239_B","ONC-2020-038","SP20","GV009201906120mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","7","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3240_B","E3240_B","E3240_B","ONC-2020-038","SP20","GV009201906120mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","7","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3222_B","E3222_B","E3222_B","ONC-2020-038","SP20","GV009201906120mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","7","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3241_B","E3241_B","E3241_B","ONC-2020-038","SP20","GV009201906120mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","8","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3242_B","E3242_B","E3242_B","ONC-2020-038","SP20","GV009201906120mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","8","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
"GV009","mouse","E3243_B","E3243_B","E3243_B","ONC-2020-038","SP20","GV009201906120mpk","GV009201906","pre","D0","Vehicle",NA,"0","mpk","Female",NA,"2020/8/5",5,"2020/8/19",7,"BALB/c","8","Lingchang","Pengli","20200929-16S","给药前","y","Fengyuan","","","","",NA,NA
